DIASEMANA,MESOCU,ANOOCU,RHORA,REGION,PROVINCIA,TVIA,TIPOACCIDENTE,SALDOTRAG,MEDIOTRANS,VEHICHOQUE,VEHICUVOLC,VEHICUATRO,VEHICAIDA,VEHIDESLI,ESTRECON,APLASTAM
1,4,2018,9,5,21,1,1,1,2,99, , , , , , 
1,4,2018,8,1,25,4,1,1,2,3, , , , , , 
1,4,2018,2,1,25,3,1,1,2,4, , , , , , 
1,4,2018,7,1,25,4,1,1,2,99, , , , , , 
1,4,2018,6,2,28,3,1,1,2,99, , , , , , 
1,4,2018,7,10,32,2,1,1,2,99, , , , , , 
2,4,2018,10,3,6,4,1,1,2,4, , , , , , 
2,4,2018,10,3,19,4,1,1,2,99, , , , , , 
2,4,2018,10,7,22,12,1,1,2,2, , , , , , 
2,4,2018,3,6,4,4,3,1,25, , ,2, , , , 
2,4,2018,10,5,21,1,5,1,4, , , , ,4, , 
3,4,2018,9,5,17,3,1,1,2,4, , , , , , 
3,4,2018,6,5,21,4,1,1,2,2, , , , , , 
3,4,2018,8,10,1,2,1,1,2,99, , , , , , 
3,4,2018,7,10,32,2,1,1,2,99, , , , , , 
3,4,2018,6,9,29,4,3,1,25, , ,99, , , , 
3,4,2018,9,5,17,4,5,1,2, , , , ,2, , 
4,4,2018,12,8,11,3,1,1,2,5, , , , , , 
4,4,2018,6,8,11,1,1,1,2,8, , , , , , 
4,4,2018,9,3,20,4,3,1,25, , ,2, , , , 
5,4,2018,7,2,28,99,1,1,2,24, , , , , , 
6,4,2018,5,10,32,4,1,1,2,8, , , , , , 
6,4,2018,12,2,13,1,5,1,1, , , , ,1, , 
6,4,2018,7,5,21,3,5,1,2, , , , ,2, , 
6,4,2018,4,5,21,4,6,1,2, , , , , ,2, 
7,4,2018,10,8,8,4,1,1,2,3, , , , , , 
7,4,2018,7,5,17,4,1,1,2,5, , , , , , 
7,4,2018,1,1,18,4,1,1,2,2, , , , , , 
7,4,2018,4,10,1,2,1,1,2,99, , , , , , 
7,4,2018,10,4,27,3,3,1,25, , ,2, , , , 
7,4,2018,5,10,1,2,3,1,25, , ,5, , , , 
7,4,2018,6,10,32,1,3,1,25, , ,1, , , , 
7,4,2018,2,4,26,4,5,2,1, , , , ,1, , 
7,4,2018,10,2,24,4,5,1,2, , , , ,2, , 
1,4,2018,10,3,6,2,3,1,25, , ,2, , , , 
1,4,2018,1,9,23,9,5,1,2, , , , ,2, , 
2,4,2018,10,7,22,4,1,1,2,2, , , , , , 
2,4,2018,6,10,1,2,1,1,2,99, , , , , , 
2,4,2018,1,1,25,99,3,1,25, , ,2, , , , 
3,4,2018,8,5,21,4,3,1,25, , ,2, , , , 
4,4,2018,10,4,26,4,3,1,25, , ,8, , , , 
5,4,2018,8,8,8,3,3,1,25, , ,4, , , , 
6,4,2018,9,5,21,2,1,1,1,4, , , , , , 
7,4,2018,9,3,6,3,1,1,2,3, , , , , , 
7,4,2018,10,8,11,4,1,1,2,8, , , , , , 
7,4,2018,6,1,25,2,1,2,2,1, , , , , , 
7,4,2018,8,10,32,4,3,1,25, , ,8, , , , 
1,4,2018,4,5,17,4,1,1,2,2, , , , , , 
1,4,2018,2,5,21,4,1,1,2,99, , , , , , 
1,4,2018,6,1,25,4,1,1,2,2, , , , , , 
1,4,2018,4,5,21,1,1,1,99,4, , , , , , 
1,4,2018,3,3,6,4,5,1,2, , , , ,2, , 
2,4,2018,11,3,6,2,1,1,2,1, , , , , , 
2,4,2018,5,5,21,4,1,1,2,99, , , , , , 
2,4,2018,6,2,28,3,1,1,2,99, , , , , , 
2,4,2018,5,10,32,4,1,1,99,99, , , , , , 
2,4,2018,5,2,13,4,5,1,2, , , , ,2, , 
2,4,2018,11,5,21,3,5,1,2, , , , ,2, , 
3,4,2018,4,7,22,4,1,1,2,3, , , , , , 
3,4,2018,6,3,14,4,5,1,2, , , , ,2, , 
4,4,2018,5,10,32,2,1,1,2,1, , , , , , 
4,4,2018,7,1,25,2,3,1,25, , ,99, , , , 
4,4,2018,11,1,25,2,3,1,25, , ,99, , , , 
5,4,2018,6,10,32,2,1,1,2,99, , , , , , 
5,4,2018,9,10,32,2,3,1,25, , ,99, , , , 
6,4,2018,12,2,24,4,1,1,2,99, , , , , , 
6,4,2018,3,1,25,1,1,1,2,4, , , , , , 
6,4,2018,4,1,25,99,1,1,99,99, , , , , , 
7,4,2018,2,5,2,3,1,1,2,2, , , , , , 
7,4,2018,6,2,13,4,3,1,25, , ,6, , , , 
7,4,2018,5,4,15,4,5,1,2, , , , ,2, , 
7,4,2018,10,5,17,4,5,1,2, , , , ,2, , 
7,4,2018,10,7,22,3,5,1,2, , , , ,2, , 
1,4,2018,3,7,22,4,1,1,2,99, , , , , , 
1,4,2018,6,3,14,4,3,1,25, , ,2, , , , 
2,4,2018,7,2,28,1,3,1,25, , ,5, , , , 
2,4,2018,10,3,6,4,5,1,2, , , , ,2, , 
3,4,2018,3,7,22,4,1,2,1,4, , , , , , 
3,4,2018,9,2,28,3,1,1,2,2, , , , , , 
3,4,2018,8,10,32,4,1,1,2,8, , , , , , 
3,4,2018,12,2,13,4,1,1,99,4, , , , , , 
3,4,2018,8,10,1,2,3,1,25, , ,4, , , , 
4,4,2018,5,3,20,4,1,1,2,24, , , , , , 
4,4,2018,10,5,2,4,3,1,25, , ,8, , , , 
4,4,2018,11,9,29,99,3,1,25, , ,4, , , , 
5,4,2018,5,5,21,1,5,1,5, , , , ,5, , 
6,4,2018,12,2,13,1,1,1,1,8, , , , , , 
6,4,2018,7,8,11,4,1,1,2,1, , , , , , 
6,4,2018,11,4,27,4,1,1,2,2, , , , , , 
6,4,2018,12,9,30,4,1,1,2,4, , , , , , 
7,4,2018,6,5,17,4,1,1,2,2, , , , , , 
7,4,2018,6,1,25,4,1,1,2,2, , , , , , 
7,4,2018,6,4,27,4,1,1,2,99, , , , , , 
7,4,2018,10,4,27,1,1,2,2,8, , , , , , 
7,4,2018,12,10,1,2,1,1,2,99, , , , , , 
7,4,2018,7,4,15,4,3,1,25, , ,99, , , , 
7,4,2018,3,10,32,2,6,1,1, , , , , ,6, 
7,4,2018,4,10,32,1,6,1,99, , , , , ,99, 
1,4,2018,11,3,20,4,1,1,2,99, , , , , , 
1,4,2018,10,7,22,4,1,1,2,99, , , , , , 
1,4,2018,1,1,25,1,1,1,2,1, , , , , , 
1,4,2018,9,10,32,4,1,2,2,2, , , , , , 
1,4,2018,3,3,6,2,3,1,25, , ,3, , , , 
1,4,2018,9,5,21,1,5,1,1, , , , ,1, , 
2,5,2018,7,5,2,4,1,1,2,2, , , , , , 
2,5,2018,7,9,29,3,1,1,2,2, , , , , , 
2,5,2018,9,8,12,9,1,1,99,99, , , , , , 
2,5,2018,4,10,32,3,3,1,25, , ,8, , , , 
2,5,2018,9,2,28,4,5,5,99, , , , ,99, , 
3,5,2018,12,1,25,3,1,1,2,6, , , , , , 
3,5,2018,5,10,32,4,1,1,2,1, , , , , , 
3,5,2018,7,5,21,4,6,1,2, , , , , ,13, 
4,5,2018,6,5,21,3,1,1,2,1, , , , , , 
4,5,2018,4,10,1,2,1,1,8,4, , , , , , 
4,5,2018,1,1,25,3,5,1,2, , , , ,2, , 
5,5,2018,7,2,28,4,1,1,2,99, , , , , , 
5,5,2018,9,10,1,3,3,1,25, , ,99, , , , 
5,5,2018,6,10,32,1,3,1,25, , ,2, , , , 
5,5,2018,4,7,22,12,4,1,4, , , ,4, , , 
5,5,2018,2,1,25,1,5,2,1, , , , ,1, , 
6,5,2018,6,10,1,2,1,1,2,8, , , , , , 
6,5,2018,11,10,32,2,1,1,2,1, , , , , , 
6,5,2018,11,10,32,4,1,1,3,8, , , , , , 
7,5,2018,11,2,13,1,1,1,2,4, , , , , , 
7,5,2018,10,2,13,4,1,2,2,8, , , , , , 
7,5,2018,5,10,32,3,1,1,2,2, , , , , , 
7,5,2018,8,4,27,4,5,1,2, , , , ,2, , 
1,5,2018,4,4,15,2,1,1,2,8, , , , , , 
1,5,2018,3,1,9,4,5,2,1, , , , ,1, , 
2,5,2018,8,1,9,3,1,1,2,99, , , , , , 
2,5,2018,8,8,11,4,1,1,2,4, , , , , , 
2,5,2018,5,1,25,99,1,1,2,8, , , , , , 
2,5,2018,11,10,32,2,1,1,2,4, , , , , , 
2,5,2018,10,10,32,3,1,1,2,24, , , , , , 
2,5,2018,9,3,6,4,1,1,4,4, , , , , , 
3,5,2018,7,2,28,1,1,1,1,4, , , , , , 
4,5,2018,5,10,1,2,1,1,2,99, , , , , , 
4,5,2018,7,10,1,2,1,1,2,99, , , , , , 
4,5,2018,6,5,2,3,3,1,25, , ,2, , , , 
5,5,2018,2,9,29,4,1,2,2,2, , , , , , 
5,5,2018,9,3,6,3,3,1,25, , ,2, , , , 
5,5,2018,6,10,1,2,5,1,1, , , , ,1, , 
5,5,2018,2,10,32,2,6,2,1, , , , , ,2, 
6,5,2018,9,2,28,1,1,1,6,4, , , , , , 
6,5,2018,10,5,21,1,3,1,25, , ,99, , , , 
6,5,2018,7,1,9,3,5,1,2, , , , ,2, , 
6,5,2018,10,2,13,4,5,1,2, , , , ,2, , 
6,5,2018,2,5,21,3,6,2,1, , , , , ,2, 
7,5,2018,5,5,21,3,1,1,2,99, , , , , , 
7,5,2018,7,5,21,1,1,1,2,8, , , , , , 
7,5,2018,11,7,22,3,1,1,2,2, , , , , , 
7,5,2018,10,1,25,4,1,2,2,8, , , , , , 
7,5,2018,5,10,1,3,1,1,2,99, , , , , , 
7,5,2018,10,3,14,4,5,1,1, , , , ,1, , 
7,5,2018,8,7,22,4,6,1,2, , , , , ,2, 
1,5,2018,10,10,1,2,1,1,1,4, , , , , , 
1,5,2018,8,5,21,4,1,1,2,4, , , , , , 
1,5,2018,10,10,32,4,1,1,4,1, , , , , , 
2,5,2018,11,5,2,3,1,1,2,2, , , , , , 
2,5,2018,5,5,2,3,1,1,2,2, , , , , , 
2,5,2018,8,5,21,4,1,1,2,6, , , , , , 
3,5,2018,2,10,32,1,1,1,2,4, , , , , , 
5,5,2018,11,1,25,3,1,1,2,2, , , , , , 
5,5,2018,6,2,28,1,1,2,2,1, , , , , , 
5,5,2018,7,5,21,1,3,1,25, , ,1, , , , 
5,5,2018,8,8,11,1,5,1,1, , , , ,1, , 
6,5,2018,2,10,32,2,1,1,2,1, , , , , , 
6,5,2018,1,10,32,1,3,1,25, , ,99, , , , 
6,5,2018,4,10,32,3,3,1,25, , ,4, , , , 
6,5,2018,1,8,11,4,5,1,1, , , , ,1, , 
7,5,2018,6,5,2,3,1,1,2,3, , , , , , 
7,5,2018,12,5,17,4,1,1,2,8, , , , , , 
7,5,2018,10,5,21,1,1,1,2,99, , , , , , 
7,5,2018,4,1,25,1,1,1,2,3, , , , , , 
7,5,2018,6,2,13,1,3,1,25, , ,4, , , , 
7,5,2018,2,10,32,3,3,1,25, , ,4, , , , 
7,5,2018,10,8,8,4,4,1,4, , , ,4, , , 
7,5,2018,2,3,20,4,5,1,2, , , , ,2, , 
7,5,2018,2,7,22,4,5,1,2, , , , ,2, , 
7,5,2018,12,9,29,4,5,1,2, , , , ,2, , 
1,5,2018,9,3,14,4,1,1,2,99, , , , , , 
1,5,2018,7,3,14,4,1,1,2,4, , , , , , 
2,5,2018,9,10,32,2,1,1,2,99, , , , , , 
3,5,2018,9,5,17,4,1,1,2,99, , , , , , 
3,5,2018,5,2,28,3,3,1,25, , ,4, , , , 
3,5,2018,12,5,17,4,5,1,2, , , , ,2, , 
4,5,2018,8,2,28,1,1,1,2,99, , , , , , 
4,5,2018,3,10,32,1,3,1,25, , ,4, , , , 
4,5,2018,9,1,25,4,5,1,2, , , , ,2, , 
5,5,2018,11,1,25,1,1,1,2,4, , , , , , 
6,5,2018,7,3,6,4,1,1,2,1, , , , , , 
6,5,2018,12,8,11,4,1,1,2,2, , , , , , 
6,5,2018,3,10,1,2,1,1,2,99, , , , , , 
6,5,2018,11,3,6,4,1,1,4,4, , , , , , 
7,5,2018,2,2,13,1,1,1,1,3, , , , , , 
7,5,2018,11,2,13,99,1,1,2,2, , , , , , 
7,5,2018,12,3,14,4,1,1,2,4, , , , , , 
7,5,2018,12,4,15,3,3,2,25, , ,1, , , , 
7,5,2018,2,1,25,2,5,1,1, , , , ,1, , 
7,5,2018,12,7,22,12,5,1,2, , , , ,2, , 
7,5,2018,6,9,29,4,5,1,2, , , , ,2, , 
7,5,2018,12,2,28,1,5,1,99, , , , ,99, , 
7,5,2018,2,5,21,4,6,1,2, , , , , ,99, 
1,5,2018,2,3,20,4,1,1,2,99, , , , , , 
1,5,2018,4,4,15,3,3,1,25, , ,99, , , , 
1,5,2018,7,4,15,3,3,1,25, , ,99, , , , 
1,5,2018,6,3,20,4,3,1,25, , ,1, , , , 
1,5,2018,4,7,22,4,3,1,25, , ,99, , , , 
1,5,2018,6,2,28,1,3,1,25, , ,99, , , , 
1,5,2018,1,10,32,1,3,1,25, , ,99, , , , 
1,5,2018,3,3,20,3,5,1,2, , , , ,2, , 
1,5,2018,6,9,29,4,5,1,2, , , , ,2, , 
3,5,2018,4,9,23,9,1,1,2,2, , , , , , 
4,5,2018,10,5,17,4,1,1,2,4, , , , , , 
4,5,2018,8,1,25,99,1,1,2,99, , , , , , 
4,5,2018,3,1,25,1,1,1,2,2, , , , , , 
4,5,2018,8,10,32,3,1,1,2,1, , , , , , 
4,5,2018,8,7,22,4,6,1,4, , , , , ,2, 
5,6,2018,12,1,9,3,1,1,2,2, , , , , , 
5,6,2018,4,6,10,4,3,1,25, , ,4, , , , 
6,6,2018,8,2,28,1,3,1,25, , ,1, , , , 
7,6,2018,7,3,6,3,1,1,2,99, , , , , , 
7,6,2018,11,1,25,1,1,2,2,1, , , , , , 
7,6,2018,1,1,25,3,3,1,25, , ,8, , , , 
7,6,2018,8,5,2,4,5,1,2, , , , ,2, , 
1,6,2018,11,3,6,4,1,2,2,1, , , , , , 
1,6,2018,6,4,27,4,3,1,25, , ,4, , , , 
1,6,2018,7,1,25,2,5,1,1, , , , ,1, , 
2,6,2018,5,5,17,4,1,1,2,8, , , , , , 
3,6,2018,9,8,11,4,1,1,2,4, , , , , , 
3,6,2018,11,5,21,1,1,1,2,1, , , , , , 
3,6,2018,3,5,21,1,3,1,25, , ,99, , , , 
3,6,2018,8,10,1,2,3,1,25, , ,4, , , , 
3,6,2018,6,2,13,1,5,1,1, , , , ,1, , 
4,6,2018,9,2,13,4,1,1,2,3, , , , , , 
4,6,2018,4,5,21,3,1,1,2,8, , , , , , 
4,6,2018,12,3,20,4,3,1,25, , ,2, , , , 
4,6,2018,2,10,32,2,5,1,8, , , , ,8, , 
5,6,2018,11,5,2,4,1,1,2,99, , , , , , 
5,6,2018,10,5,17,4,1,2,2,3, , , , , , 
6,6,2018,12,6,10,4,1,1,2,2, , , , , , 
6,6,2018,9,2,13,3,1,1,2,4, , , , , , 
6,6,2018,1,1,25,2,1,1,2,1, , , , , , 
7,6,2018,10,1,9,1,1,1,2,2, , , , , , 
7,6,2018,10,2,13,1,1,2,2,8, , , , , , 
7,6,2018,8,10,1,2,1,1,2,8, , , , , , 
7,6,2018,11,10,1,3,1,1,2,1, , , , , , 
7,6,2018,10,3,6,4,3,1,25, , ,4, , , , 
7,6,2018,11,1,9,4,5,1,99, , , , ,99, , 
1,6,2018,9,8,11,4,1,1,2,2, , , , , , 
1,6,2018,6,2,13,1,1,1,2,99, , , , , , 
1,6,2018,7,5,21,1,1,1,2,2, , , , , , 
1,6,2018,5,5,21,1,1,1,2,4, , , , , , 
1,6,2018,4,5,21,1,1,1,2,5, , , , , , 
1,6,2018,7,1,25,4,1,1,2,4, , , , , , 
2,6,2018,10,8,11,4,1,1,2,1, , , , , , 
3,6,2018,10,9,29,4,1,1,2,4, , , , , , 
3,6,2018,7,10,32,2,1,1,2,6, , , , , , 
3,6,2018,5,1,9,3,3,1,25, , ,4, , , , 
3,6,2018,5,8,11,4,5,1,2, , , , ,2, , 
4,6,2018,7,1,9,3,1,1,2,8, , , , , , 
4,6,2018,4,3,20,4,1,1,2,4, , , , , , 
5,6,2018,5,10,32,1,1,1,2,6, , , , , , 
6,6,2018,12,1,9,3,1,1,2,2, , , , , , 
7,6,2018,12,5,2,4,1,1,2,1, , , , , , 
7,6,2018,9,8,11,10,1,1,2,3, , , , , , 
7,6,2018,5,2,13,4,1,1,2,2, , , , , , 
7,6,2018,7,2,13,4,1,1,2,2, , , , , , 
7,6,2018,8,3,6,4,1,3,4,4, , , , , , 
7,6,2018,1,10,32,1,3,1,25, , ,99, , , , 
7,6,2018,10,5,21,4,5,1,2, , , , ,2, , 
1,6,2018,10,4,27,4,1,1,2,3, , , , , , 
1,6,2018,7,10,32,1,1,1,2,8, , , , , , 
2,6,2018,12,2,13,3,1,1,2,99, , , , , , 
2,6,2018,4,10,32,4,1,1,2,6, , , , , , 
2,6,2018,5,9,29,3,5,1,2, , , , ,2, , 
2,6,2018,1,9,29,4,5,1,2, , , , ,2, , 
1,6,2018,3,10,32,2,1,1,1,1, , , , , , 
4,6,2018,7,1,25,3,1,1,2,8, , , , , , 
4,6,2018,8,10,1,2,1,1,2,2, , , , , , 
5,6,2018,11,5,21,4,1,1,2,4, , , , , , 
7,6,2018,11,8,11,2,3,1,25, , ,6, , , , 
7,6,2018,12,5,2,4,5,1,2, , , , ,2, , 
7,6,2018,9,2,13,4,5,1,2, , , , ,2, , 
3,6,2018,7,8,8,4,1,1,2,4, , , , , , 
3,6,2018,8,3,20,2,3,1,25, , ,2, , , , 
4,6,2018,5,2,13,4,1,1,2,3, , , , , , 
4,6,2018,4,10,32,2,1,1,2,99, , , , , , 
5,6,2018,10,4,27,4,1,1,2,1, , , , , , 
7,7,2018,2,8,11,4,1,1,2,1, , , , , , 
7,7,2018,5,5,17,4,1,1,2,99, , , , , , 
7,7,2018,10,7,22,4,1,1,2,2, , , , , , 
7,7,2018,1,7,22,4,1,1,2,2, , , , , , 
7,7,2018,6,4,27,99,6,1,2, , , , , ,99, 
1,7,2018,8,5,2,4,1,1,2,2, , , , , , 
1,7,2018,6,3,6,2,1,1,2,1, , , , , , 
1,7,2018,7,2,13,1,1,2,2,2, , , , , , 
1,7,2018,9,2,13,4,1,1,2,8, , , , , , 
1,7,2018,1,2,13,3,1,1,2,4, , , , , , 
1,7,2018,8,1,25,3,1,1,2,8, , , , , , 
1,7,2018,4,1,25,3,1,1,2,99, , , , , , 
1,7,2018,1,9,30,4,1,1,2,8, , , , , , 
1,7,2018,5,2,28,1,5,1,2, , , , ,2, , 
2,7,2018,5,3,19,3,3,1,25, , ,1, , , , 
3,7,2018,8,8,8,4,1,1,2,3, , , , , , 
3,7,2018,10,8,11,4,1,1,2,3, , , , , , 
3,7,2018,4,9,29,4,1,1,2,4, , , , , , 
3,7,2018,4,10,32,3,1,1,2,2, , , , , , 
3,7,2018,5,5,21,99,1,1,2,2, , , , , , 
3,7,2018,9,4,26,3,5,1,2, , , , ,2, , 
5,7,2018,10,5,17,4,1,1,2,2, , , , , , 
5,7,2018,12,1,25,2,1,1,4,4, , , , , , 
5,7,2018,6,5,21,4,5,1,4, , , , ,4, , 
6,7,2018,10,1,25,4,1,2,2,99, , , , , , 
6,7,2018,5,10,1,2,1,1,2,99, , , , , , 
6,7,2018,4,8,11,4,1,4,24,4, , , , , , 
6,7,2018,3,9,29,4,5,1,2, , , , ,2, , 
6,7,2018,2,9,29,4,5,1,2, , , , ,2, , 
7,7,2018,11,2,13,4,1,1,2,8, , , , , , 
7,7,2018,1,6,4,3,5,1,2, , , , ,2, , 
7,7,2018,4,8,11,10,5,1,2, , , , ,2, , 
7,7,2018,2,5,17,4,5,1,2, , , , ,2, , 
7,7,2018,3,10,32,1,5,1,2, , , , ,2, , 
1,7,2018,8,9,29,4,1,1,2,4, , , , , , 
1,7,2018,7,10,1,2,1,1,2,99, , , , , , 
1,7,2018,7,10,32,1,2,1,1, ,1, , , , , 
1,7,2018,6,6,3,4,3,1,25, , ,4, , , , 
2,7,2018,11,7,22,12,1,1,2,2, , , , , , 
2,7,2018,9,10,1,2,1,1,2,8, , , , , , 
2,7,2018,7,9,23,3,3,1,25, , ,2, , , , 
2,7,2018,6,3,14,4,5,1,1, , , , ,1, , 
2,7,2018,4,10,32,1,5,1,2, , , , ,2, , 
3,7,2018,11,5,21,3,1,1,2,2, , , , , , 
4,7,2018,9,2,13,4,1,1,2,2, , , , , , 
4,7,2018,4,10,32,3,1,1,2,8, , , , , , 
4,7,2018,11,8,11,10,3,1,25, , ,1, , , , 
5,7,2018,7,1,25,1,1,1,99,4, , , , , , 
5,7,2018,4,5,21,4,3,1,25, , ,99, , , , 
5,7,2018,2,10,1,2,3,1,25, , ,1, , , , 
5,7,2018,3,1,25,1,5,1,3, , , , ,3, , 
6,7,2018,11,9,30,99,1,1,2,99, , , , , , 
6,7,2018,4,10,32,2,1,1,2,4, , , , , , 
6,7,2018,11,7,22,4,3,1,25, , ,99, , , , 
6,7,2018,7,1,25,4,6,3,8, , , , , ,99, 
7,7,2018,11,5,21,1,1,1,2,1, , , , , , 
7,7,2018,7,5,21,3,1,1,2,2, , , , , , 
7,7,2018,7,5,21,4,1,1,2,8, , , , , , 
7,7,2018,10,5,21,4,1,1,2,1, , , , , , 
7,7,2018,10,10,1,2,1,1,2,1, , , , , , 
7,7,2018,1,10,32,4,6,1,2, , , , , ,2, 
1,7,2018,11,5,2,4,1,1,2,2, , , , , , 
1,7,2018,7,2,13,4,1,2,2,4, , , , , , 
1,7,2018,2,1,18,4,1,1,2,1, , , , , , 
6,7,2018,9,10,32,4,1,1,2,4, , , , , , 
1,7,2018,11,9,23,9,5,3,1, , , , ,1, , 
1,7,2018,7,2,13,3,5,1,2, , , , ,2, , 
2,7,2018,4,1,25,1,1,1,1,8, , , , , , 
2,7,2018,1,8,11,2,1,1,2,99, , , , , , 
2,7,2018,6,1,18,2,1,1,2,8, , , , , , 
2,7,2018,8,8,11,1,2,1,3, ,3, , , , , 
2,7,2018,5,5,2,4,3,1,25, , ,6, , , , 
3,7,2018,5,5,21,4,1,1,2,1, , , , , , 
4,7,2018,10,1,18,4,1,1,2,3, , , , , , 
3,7,2018,7,10,32,4,1,2,2,2, , , , , , 
4,7,2018,10,1,18,3,5,1,2, , , , ,2, , 
4,7,2018,12,10,1,3,5,1,2, , , , ,2, , 
5,7,2018,2,8,11,10,1,1,2,1, , , , , , 
5,7,2018,6,2,13,2,1,1,2,99, , , , , , 
5,7,2018,7,2,28,4,1,1,8,4, , , , , , 
5,7,2018,5,7,22,4,3,1,25, , ,8, , , , 
6,7,2018,2,8,11,3,1,3,2,8, , , , , , 
7,7,2018,11,2,13,2,1,1,2,8, , , , , , 
7,7,2018,12,2,13,2,1,1,2,8, , , , , , 
7,7,2018,7,10,32,1,1,1,99,99, , , , , , 
7,7,2018,10,1,18,4,5,1,2, , , , ,2, , 
1,7,2018,3,9,23,9,3,1,25, , ,3, , , , 
1,7,2018,9,6,3,4,5,1,2, , , , ,2, , 
2,7,2018,8,8,11,4,1,1,2,4, , , , , , 
2,7,2018,7,5,17,4,1,1,2,99, , , , , , 
2,7,2018,12,5,21,3,1,1,2,99, , , , , , 
2,7,2018,8,10,1,2,1,1,2,1, , , , , , 
2,7,2018,6,10,1,2,5,1,2, , , , ,2, , 
3,7,2018,5,6,3,3,1,1,2,2, , , , , , 
3,7,2018,3,10,1,2,1,2,2,4, , , , , , 
3,7,2018,5,10,32,3,1,1,2,99, , , , , , 
3,7,2018,6,10,1,1,3,1,25, , ,2, , , , 
3,7,2018,8,10,1,2,5,1,2, , , , ,2, , 
4,7,2018,11,5,21,4,1,1,2,2, , , , , , 
4,7,2018,4,1,25,2,1,1,2,5, , , , , , 
4,7,2018,4,9,23,9,6,1,1, , , , , ,99, 
5,7,2018,7,10,1,2,1,1,2,4, , , , , , 
6,7,2018,10,10,32,3,1,1,2,4, , , , , , 
6,7,2018,6,5,21,99,3,1,25, , ,2, , , , 
6,7,2018,9,1,25,3,3,1,25, , ,2, , , , 
7,7,2018,2,10,1,2,1,1,2,8, , , , , , 
7,7,2018,9,8,8,4,5,1,1, , , , ,1, , 
7,7,2018,2,8,8,4,5,1,2, , , , ,2, , 
7,7,2018,9,2,13,2,5,1,2, , , , ,2, , 
2,7,2018,6,5,21,1,1,1,1,1, , , , , , 
2,7,2018,3,7,22,4,1,1,2,24, , , , , , 
2,7,2018,10,2,28,1,1,1,2,99, , , , , , 
3,8,2018,9,5,21,4,1,2,2,2, , , , , , 
3,8,2018,9,7,22,4,3,1,25, , ,3, , , , 
4,8,2018,6,10,1,2,1,1,2,4, , , , , , 
4,8,2018,7,8,8,4,3,1,25, , ,1, , , , 
4,8,2018,5,1,25,1,3,1,25, , ,4, , , , 
5,8,2018,8,10,1,1,1,1,2,4, , , , , , 
5,8,2018,12,10,1,3,1,1,2,2, , , , , , 
5,8,2018,10,7,22,4,5,1,2, , , , ,2, , 
6,8,2018,12,5,2,4,1,1,2,2, , , , , , 
6,8,2018,8,10,32,4,1,1,2,2, , , , , , 
6,8,2018,1,1,25,2,5,1,2, , , , ,2, , 
7,8,2018,4,1,9,4,3,1,25, , ,2, , , , 
7,8,2018,1,2,13,3,3,1,25, , ,3, , , , 
7,8,2018,12,5,31,4,3,1,25, , ,99, , , , 
1,8,2018,1,8,11,3,1,1,2,3, , , , , , 
2,8,2018,4,5,21,3,1,1,2,99, , , , , , 
2,8,2018,4,10,32,4,1,1,2,1, , , , , , 
2,8,2018,3,10,32,1,3,1,25, , ,1, , , , 
3,8,2018,3,10,32,2,3,1,25, , ,1, , , , 
4,8,2018,9,8,11,1,1,1,2,3, , , , , , 
4,8,2018,1,1,25,2,3,1,25, , ,99, , , , 
5,8,2018,3,6,4,4,1,2,2,2, , , , , , 
5,8,2018,4,2,13,4,1,1,2,4, , , , , , 
6,8,2018,5,1,9,4,1,1,2,4, , , , , , 
6,8,2018,2,5,21,1,1,2,8,4, , , , , , 
6,8,2018,6,5,21,4,5,1,5, , , , ,5, , 
6,8,2018,8,7,22,4,5,2,8, , , , ,8, , 
7,8,2018,7,10,32,1,1,1,2,2, , , , , , 
7,8,2018,4,10,32,1,1,2,2,1, , , , , , 
7,8,2018,2,10,32,4,5,1,2, , , , ,2, , 
1,8,2018,6,8,8,4,1,1,2,5, , , , , , 
1,8,2018,7,3,19,4,1,1,2,1, , , , , , 
1,8,2018,1,7,22,3,1,1,2,2, , , , , , 
1,8,2018,8,10,32,2,1,1,2,3, , , , , , 
1,8,2018,2,10,32,1,1,1,2,6, , , , , , 
1,8,2018,2,7,22,4,5,1,2, , , , ,2, , 
1,8,2018,11,9,30,99,5,1,2, , , , ,2, , 
1,8,2018,7,10,32,2,6,1,2, , , , , ,99, 
2,8,2018,7,1,25,3,1,1,2,4, , , , , , 
2,8,2018,5,1,25,1,3,1,25, , ,6, , , , 
3,8,2018,7,10,1,1,1,1,2,1, , , , , , 
3,8,2018,12,8,11,3,5,1,2, , , , ,2, , 
3,8,2018,8,7,22,4,5,1,2, , , , ,2, , 
4,8,2018,11,6,3,4,1,2,2,4, , , , , , 
4,8,2018,9,8,8,3,1,1,2,8, , , , , , 
4,8,2018,2,10,32,1,1,1,99,99, , , , , , 
4,8,2018,4,8,11,1,5,1,2, , , , ,2, , 
5,8,2018,3,1,9,1,1,1,2,2, , , , , , 
6,8,2018,8,1,18,2,1,1,2,4, , , , , , 
6,8,2018,4,5,17,4,3,1,25, , ,3, , , , 
6,8,2018,10,1,25,3,5,1,2, , , , ,2, , 
7,8,2018,11,2,13,1,1,1,2,8, , , , , , 
7,8,2018,7,7,7,3,3,1,25, , ,2, , , , 
7,8,2018,9,10,32,2,3,1,25, , ,99, , , , 
1,8,2018,2,7,22,4,1,1,2,4, , , , , , 
